id,path_id,level_id,component_added
377ffe7fffffffffffbbfdfafdffefff,0,115,m.tree_get_parent.0.assert.44
377ffe7fffffffffffbbfdfafdffffff,0,116,p.subtreeHelper.6.pred.113
377ffe7ffffffffffffbfdfafdffffff,0,117,p.context.6.pred.71
377ffe7ffffffffffffbfdfaffffffff,0,118,p.subtreeHelper.6.pred.100
377fff7ffffffffffffbfdfaffffffff,0,119,m.tree_add_left.3.fold.21
377ffffffffffffffffbfdfaffffffff,0,120,m.tree_add_right.1.pre.22
377ffffffffffffffffffdfaffffffff,0,121,p.context.6.pred.75
377ffffffffffffffffffdfbffffffff,0,122,p.subtreeHelper.6.pred.93
37fffffffffffffffffffdfbffffffff,0,123,m.fixup_ancestors.4.unfold.6
37fffffffffffffffffffffbffffffff,0,124,p.context.6.pred.84
3ffffffffffffffffffffffbffffffff,0,125,m.create_tree.3.fold.2
3fffffffffffffffffffffffffffffff,0,126,p.context.6.pred.91
3fffffffffffffffffffffffffffffff,1,126,m.tree_add_left.4.unfold.19
0,1,0,NA
800000000,1,1,p.context.6.pred.90
20800000000,1,2,p.context.6.pred.84
400000000020800000000,1,3,m.tree_get_parent.4.unfold.43
404000000020800000000,1,4,m.tree_get_right.4.unfold.51
80404000000020800000000,1,5,m.tree_get_left.3.fold.34
a0404000000020800000000,1,6,m.tree_get_left.3.fold.36
80a0404000000020800000000,1,7,m.tree_add_right.3.fold.26
80a0404000000020800400000,1,8,p.subtreeHelper.6.pred.103
80a0404040000020800400000,1,9,m.tree_has_left.2.post.59
80a0404040000020800400400,1,10,p.subtreeHelper.6.pred.115
80a0404040000020800400408,1,11,p.tree.6.pred.122
80a0404050000020800400408,1,12,m.tree_has_left.3.fold.61
80a040405000002080040040a,1,13,p.tree.6.pred.124
1080a040405000002080040040a,1,14,m.tree_add_left.3.fold.21
1080a040405000002080040044a,1,15,p.subtreeHelper.6.pred.119
1080b040405000002080040044a,1,16,m.tree_get_left.3.fold.37
1080b040505000002080040044a,1,17,m.tree_get_right.3.fold.53
10c0b040505000002080040044a,1,18,m.tree_add_right.3.fold.27
10c0b040505400002080040044a,1,19,m.tree_has_parent.2.post.63
10c0b040505400082080040044a,1,20,p.context.6.pred.78
10c0b060505400082080040044a,1,21,m.tree_get_parent.0.assert.44
10c0b060705400082080040044a,1,22,m.tree_get_right.3.fold.52
10c0b060705400082080048044a,1,23,p.subtreeHelper.6.pred.106
10c0b060705400082080048844a,1,24,p.subtreeHelper.6.pred.110
4010c0b060705400082080048844a,1,25,m.main.5.inv.11
4010c0b060705400082080048844b,1,26,p.tree.6.pred.125
4010c0b06070540008208004a844b,1,27,p.subtreeHelper.6.pred.108
4010c0b06070740008208004a844b,1,28,m.tree_has_left.4.unfold.60
4110c0b06070740008208004a844b,1,29,m.tree_add_left.3.fold.17
4110c0b06070760008208004a844b,1,30,m.tree_has_parent.4.unfold.64
44110c0b06070760008208004a844b,1,31,m.fixup_ancestors.3.fold.7
44110c0b06070760008208044a844b,1,32,p.subtreeHelper.6.pred.99
44110c0b06070760008208044a8c4b,1,33,p.subtreeHelper.6.pred.114
44110c0b06070761008208044a8c4b,1,34,m.tree_has_right.3.fold.69
44110c0b06070761008a08044a8c4b,1,35,p.context.6.pred.82
c4110c0b06070761008a08044a8c4b,1,36,m.fixup_ancestors.4.unfold.6
c4110c0b06070761008a08444a8c4b,1,37,p.subtreeHelper.6.pred.95
c4110c0b06070761008a08544a8c4b,1,38,p.subtreeHelper.6.pred.97
c4110c0b06270761008a08544a8c4b,1,39,m.tree_get_right.2.post.48
c4110c0b06270765008a08544a8c4b,1,40,m.tree_has_right.2.post.67
c4190c0b06270765008a08544a8c4b,1,41,m.tree_add_left.3.fold.18
c4190c0b06270765008a08544e8c4b,1,42,p.subtreeHelper.6.pred.107
c4190d0b06270765008a08544e8c4b,1,43,m.tree_add_right.3.fold.29
c4190d0b06270765008a08564e8c4b,1,44,p.subtreeHelper.6.pred.100
c4190d0b06270765008a08565e8c4b,1,45,p.subtreeHelper.6.pred.105
c4190d8b06270765008a08565e8c4b,1,46,m.tree_add_right.3.fold.30
c4190d8b06270775008a08565e8c4b,1,47,m.tree_has_parent.3.fold.65
c4390d8b06270775008a08565e8c4b,1,48,m.tree_add_left.3.fold.16
c4390d8b06270775008a0a565e8c4b,1,49,p.subtreeHelper.6.pred.92
c4390d8b06670775008a0a565e8c4b,1,50,m.tree_get_right.1.pre.47
c4390d8b06770775008a0a565e8c4b,1,51,m.tree_get_right.4.unfold.49
c4390d8b06770775018a0a565e8c4b,1,52,p.context.6.pred.77
c4390d8b06770775058a0a565e8c4b,1,53,p.context.6.pred.75
c4390d8b06770775058a0a565e9c4b,1,54,p.subtreeHelper.6.pred.113
2c4390d8b06770775058a0a565e9c4b,1,55,m.fixup_ancestors.1.pre.4
2c4398d8b06770775058a0a565e9c4b,1,56,m.tree_add_right.1.pre.22
2c4398d8b06770775058a0a575e9c4b,1,57,p.subtreeHelper.6.pred.101
2c4398dab06770775058a0a575e9c4b,1,58,m.tree_get_left.2.post.32
2c4398dab06770775058a8a575e9c4b,1,59,p.context.6.pred.86
2c4398dab067707f5058a8a575e9c4b,1,60,m.tree_has_parent.1.pre.62
2c4398dab06770ff5058a8a575e9c4b,1,61,m.tree_has_left.1.pre.58
2c4398dab46770ff5058a8a575e9c4b,1,62,m.tree_get_parent.2.post.39
2c4398dab46772ff5058a8a575e9c4b,1,63,m.tree_get_total.4.unfold.56
ac4398dab46772ff5058a8a575e9c4b,1,64,m.create_tree.3.fold.2
ac43b8dab46772ff5058a8a575e9c4b,1,65,m.tree_add_left.3.fold.20
ac43b8dab46772ff5058aaa575e9c4b,1,66,p.context.6.pred.88
ac43b8dab47772ff5058aaa575e9c4b,1,67,m.tree_get_parent.3.fold.45
ac43b8dab47772ff5058aaa575e9c6b,1,68,p.tree.6.pred.120
ac43b8dab47773ff5058aaa575e9c6b,1,69,m.tree_get_total.3.fold.57
ac43b8dabc7773ff5058aaa575e9c6b,1,70,m.tree_get_parent.1.pre.38
ac43b8dabc7773ff5058aba575e9c6b,1,71,p.context.6.pred.89
ac53b8dabc7773ff5058aba575e9c6b,1,72,m.tree_add_left.1.pre.13
ac53b8dabc7773ff5058bba575e9c6b,1,73,p.context.6.pred.85
ac53b8dabc7773ffd058bba575e9c6b,1,74,m.tree_has_right.1.pre.66
ac53b8dabc777bffd058bba575e9c6b,1,75,m.tree_get_total.1.pre.54
ec53b8dabc777bffd058bba575e9c6b,1,76,m.create_tree.3.fold.3
fc53b8dabc777bffd058bba575e9c6b,1,77,m.fixup_ancestors.2.post.5
fc53b8dabc777bffd058bba575e9c7b,1,78,p.tree.6.pred.121
fc53b8dabe777bffd058bba575e9c7b,1,79,m.tree_get_parent.4.unfold.40
fc53b8dabe777bffd058fba575e9c7b,1,80,p.context.6.pred.83
fc53b8dabe777bffd0d8fba575e9c7b,1,81,p.context.6.pred.74
fc53b8fabe777bffd0d8fba575e9c7b,1,82,m.tree_add_right.4.unfold.28
fc53b8fabe777bffd0d8fba575e9e7b,1,83,p.subtreeHelper.6.pred.116
fc53b8fabe777bffd0d8fba575e9f7b,1,84,p.subtreeHelper.6.pred.117
fc53b8fabe777bffd0d8fba575e9ffb,1,85,p.subtreeHelper.6.pred.118
fc53b8fabe777bffd0d8fba775e9ffb,1,86,p.subtreeHelper.6.pred.96
fc73b8fabe777bffd0d8fba775e9ffb,1,87,m.main.5.inv.12
fc73b8fabe777bffd0d9fba775e9ffb,1,88,p.context.6.pred.81
fc73b8fabef77bffd0d9fba775e9ffb,1,89,m.tree_get_parent.3.fold.42
fc73b8fabef77bffd0d9fba775edffb,1,90,p.subtreeHelper.6.pred.111
fc7bb8fabef77bffd0d9fba775edffb,1,91,m.tree_add_left.2.post.14
fc7bbcfabef77bffd0d9fba775edffb,1,92,m.tree_add_right.2.post.23
fc7bbcfabef7fbffd0d9fba775edffb,1,93,m.tree_get_right.3.fold.50
fc7bbcfabef7fbffd0d9fba777edffb,1,94,p.subtreeHelper.6.pred.104
fc7bbcfabefffbffd0d9fba777edffb,1,95,m.tree_get_parent.3.fold.46
fc7bbcfabefffbffd2d9fba777edffb,1,96,p.context.6.pred.72
fd7bbcfabefffbffd2d9fba777edffb,1,97,m.main.5.inv.9
fd7bbcfabefffbffd2ddfba777edffb,1,98,p.context.6.pred.79
fd7bbcfabefffbffd3ddfba777edffb,1,99,p.context.6.pred.73
fd7bbcfbbefffbffd3ddfba777edffb,1,100,m.tree_get_left.4.unfold.33
fd7bbcfbbefffbffd7ddfba777edffb,1,101,p.context.6.pred.71
ff7bbcfbbefffbffd7ddfba777edffb,1,102,m.main.5.inv.8
ff7bbcfbfefffbffd7ddfba777edffb,1,103,m.tree_get_left.4.unfold.35
ff7bbcfbfefffbffd7ddfbb777edffb,1,104,p.subtreeHelper.6.pred.93
ff7bbcfbfefffbffd7ddfbb77fedffb,1,105,p.subtreeHelper.6.pred.102
ff7bbefbfefffbffd7ddfbb77fedffb,1,106,m.tree_add_right.4.unfold.24
ff7bbffbfefffbffd7ddfbb77fedffb,1,107,m.tree_add_right.3.fold.25
ff7fbffbfefffbffd7ddfbb77fedffb,1,108,m.tree_add_left.4.unfold.15
ff7fbffffefffbffd7ddfbb77fedffb,1,109,m.tree_get_left.1.pre.31
2ff7fbffffefffbffd7ddfbb77fedffb,1,110,m.create_tree.2.post.0
2ff7fbffffffffbffd7ddfbb77fedffb,1,111,m.tree_get_parent.3.fold.41
2ff7fbffffffffbfff7ddfbb77fedffb,1,112,m.tree_has_right.4.unfold.68
2ff7fbffffffffbfff7ddfbb7ffedffb,1,113,p.subtreeHelper.6.pred.98
2ff7fbffffffffbfff7ddfbb7ffedfff,1,114,p.tree.6.pred.123
2ff7fbffffffffbfff7dffbb7ffedfff,1,115,p.context.6.pred.80
2ff7fbffffffffbfff7dffbbfffedfff,1,116,p.subtreeHelper.6.pred.94
2ff7fbffffffffbfff7dffbbfffeffff,1,117,p.subtreeHelper.6.pred.112
2ff7fbffffffffbffffdffbbfffeffff,1,118,p.context.6.pred.70
3ff7fbffffffffbffffdffbbfffeffff,1,119,m.create_tree.3.fold.1
3ff7fbffffffffbfffffffbbfffeffff,1,120,p.context.6.pred.76
3ff7fbffffffffbfffffffbbffffffff,1,121,p.subtreeHelper.6.pred.109
3ff7fbffffffffffffffffbbffffffff,1,122,m.tree_get_total.2.post.55
3ff7fbffffffffffffffffbfffffffff,1,123,p.context.6.pred.91
3ffffbffffffffffffffffbfffffffff,1,124,m.main.5.inv.10
3ffffbffffffffffffffffffffffffff,1,125,p.context.6.pred.87
3fffffffffffffffffffffffffffffff,1,126,m.tree_add_left.4.unfold.19
3fffffffffffffffffffffffffffffff,2,126,p.context.6.pred.89
0,2,0,NA
80000000000000000000000000,2,1,m.tree_add_right.1.pre.22
80000000000000000001000000,2,2,p.subtreeHelper.6.pred.101
80000001000000000001000000,2,3,m.tree_get_right.3.fold.53
80000001000000000021000000,2,4,p.subtreeHelper.6.pred.96
80000001000000000021000800,2,5,p.subtreeHelper.6.pred.114
80000011000000000021000800,2,6,m.tree_get_right.4.unfold.49
80000011000800000021000800,2,7,m.tree_has_right.1.pre.66
80000011000800000021000a00,2,8,p.subtreeHelper.6.pred.116
80000015000800000021000a00,2,9,m.tree_get_right.4.unfold.51
20000080000015000800000021000a00,2,10,m.create_tree.2.post.0
20000080400015000800000021000a00,2,11,m.tree_get_left.1.pre.31
20000080400015000800000021010a00,2,12,p.subtreeHelper.6.pred.109
20000080400015004800000021010a00,2,13,m.tree_has_parent.2.post.63
20000080400015006800000021010a00,2,14,m.tree_has_parent.4.unfold.64
20000080400015006800000021010a02,2,15,p.tree.6.pred.124
20000080400015026800000021010a02,2,16,m.tree_has_left.4.unfold.60
20000080400015026800010021010a02,2,17,p.context.6.pred.85
20000080400015226800010021010a02,2,18,m.tree_get_total.4.unfold.56
20010080400015226800010021010a02,2,19,m.tree_add_left.1.pre.13
20010080400015226800010021012a02,2,20,p.subtreeHelper.6.pred.112
20010080400015226800010021092a02,2,21,p.subtreeHelper.6.pred.106
20012080400015226800010021092a02,2,22,m.tree_add_left.3.fold.16
20012080400015226800010061092a02,2,23,p.subtreeHelper.6.pred.95
20012080400015226880010061092a02,2,24,p.context.6.pred.70
20012090400015226880010061092a02,2,25,m.tree_add_right.3.fold.25
20012090400015226880110061092a02,2,26,p.context.6.pred.81
2001a090400015226880110061092a02,2,27,m.tree_add_left.2.post.14
2001a090400015226880310061092a02,2,28,p.context.6.pred.80
2001a090400015226880310061093a02,2,29,p.subtreeHelper.6.pred.113
2001a090400015626880310061093a02,2,30,m.tree_get_total.2.post.55
2001a090400015626880310061093a22,2,31,p.tree.6.pred.120
2001a090400015626880330061093a22,2,32,p.context.6.pred.84
2001a090400015626880370061093a22,2,33,p.context.6.pred.83
2001a190400015626880370061093a22,2,34,m.tree_add_left.3.fold.21
2001b190400015626880370061093a22,2,35,m.tree_add_left.3.fold.17
2001b190400015626880370861093a22,2,36,p.context.6.pred.90
2001b190400015626a80370861093a22,2,37,m.tree_has_right.4.unfold.68
2001b190400015626a80370861093a23,2,38,p.tree.6.pred.125
2001b190400015626a803f0861093a23,2,39,p.context.6.pred.82
2001b194400015626a803f0861093a23,2,40,m.tree_add_right.3.fold.27
2003b194400015626a803f0861093a23,2,41,m.main.5.inv.12
2003b194600015626a803f0861093a23,2,42,m.tree_get_left.2.post.32
2003b194600015626a803f0861493a23,2,43,p.subtreeHelper.6.pred.103
2003b194600015626a823f0861493a23,2,44,p.context.6.pred.76
2003b994600015626a823f0861493a23,2,45,m.tree_add_left.3.fold.18
200bb994600015626a823f0861493a23,2,46,m.main.5.inv.10
200bb994680015626a823f0861493a23,2,47,m.tree_get_left.3.fold.34
200bb994680015626a823f0861493e23,2,48,p.subtreeHelper.6.pred.115
200bb9b4680015626a823f0861493e23,2,49,m.tree_add_right.4.unfold.24
200bb9b4680015626a823f0861693e23,2,50,p.subtreeHelper.6.pred.104
200bb9b4688015626a823f0861693e23,2,51,m.tree_get_parent.1.pre.38
200bb9b4688015e26a823f0861693e23,2,52,m.tree_get_total.1.pre.54
200bb9b4688015e26a923f0861693e23,2,53,p.context.6.pred.73
200bb9b4688015e26a923f0c61693e23,2,54,p.context.6.pred.91
200bb9b468801de26a923f0c61693e23,2,55,m.tree_get_right.3.fold.50
200bb9b468801de26a923f0c69693e23,2,56,p.subtreeHelper.6.pred.98
204bb9b468801de26a923f0c69693e23,2,57,m.fixup_ancestors.3.fold.7
304bb9b468801de26a923f0c69693e23,2,58,m.create_tree.3.fold.1
304bb9b468801de26a923f8c69693e23,2,59,p.context.6.pred.86
304bb9b468809de26a923f8c69693e23,2,60,m.tree_get_parent.3.fold.46
304bb9b468809de26a923f8d69693e23,2,61,p.subtreeHelper.6.pred.93
304bb9b468809de26a923f8d69693e63,2,62,p.subtreeHelper.6.pred.119
304bb9b468809de26a923f8d696d3e63,2,63,p.subtreeHelper.6.pred.107
304bb9b468849de26a923f8d696d3e63,2,64,m.tree_get_parent.4.unfold.43
304bb9b668849de26a923f8d696d3e63,2,65,m.tree_add_right.4.unfold.28
304bb9b6e8849de26a923f8d696d3e63,2,66,m.tree_add_right.3.fold.30
304bb9b6e8849de26a923f8d796d3e63,2,67,p.subtreeHelper.6.pred.97
304bb9b6e8849de26a923f8d796d3ee3,2,68,p.subtreeHelper.6.pred.118
304bb9b6e8c49de26a923f8d796d3ee3,2,69,m.tree_get_parent.2.post.39
304bb9b6e8c49de26a923f8d796d7ee3,2,70,p.subtreeHelper.6.pred.111
304bb9b6e8c49de26b923f8d796d7ee3,2,71,m.tree_has_right.3.fold.69
304bb9b6e8c49de26b923f8d796dfee3,2,72,p.subtreeHelper.6.pred.110
304bb9b6e8c49de26f923f8d796dfee3,2,73,m.tree_has_right.2.post.67
306bb9b6e8c49de26f923f8d796dfee3,2,74,m.main.5.inv.8
307bb9b6e8c49de26f923f8d796dfee3,2,75,m.main.5.inv.9
307bb9b6e8c49de26f963f8d796dfee3,2,76,p.context.6.pred.75
307bb9b6e8c49de26f963f8d796dfee7,2,77,p.tree.6.pred.123
307bb9b6e8c49de66f963f8d796dfee7,2,78,m.tree_has_left.2.post.59
307bb9b6e8c49de66f973f8d796dfee7,2,79,p.context.6.pred.77
30fbb9b6e8c49de66f973f8d796dfee7,2,80,m.fixup_ancestors.4.unfold.6
30fbb9b6ecc49de66f973f8d796dfee7,2,81,m.tree_get_left.4.unfold.35
30fbb9b6ecd49de66f973f8d796dfee7,2,82,m.tree_get_parent.3.fold.41
30fbbdb6ecd49de66f973f8d796dfee7,2,83,m.tree_add_left.4.unfold.19
30fbbdbeecd49de66f973f8d796dfee7,2,84,m.tree_add_right.3.fold.26
30fbbdbeecd49de66f9f3f8d796dfee7,2,85,p.context.6.pred.74
30fbbdbeecd49de66f9f3f8f796dfee7,2,86,p.subtreeHelper.6.pred.92
30fbbdbeecd49de66f9f3faf796dfee7,2,87,p.context.6.pred.88
30fbbdbeecd49de66f9f3fef796dfee7,2,88,p.context.6.pred.87
31fbbdbeecd49de66f9f3fef796dfee7,2,89,m.fixup_ancestors.2.post.5
31fbbdbeecd59de66f9f3fef796dfee7,2,90,m.tree_get_parent.3.fold.45
31fbbdbeecd59de66f9f3fef796dffe7,2,91,p.subtreeHelper.6.pred.117
31fbbdbeecd59de66f9f3fef79edffe7,2,92,p.subtreeHelper.6.pred.102
31fbbdbeeed59de66f9f3fef79edffe7,2,93,m.tree_get_left.3.fold.36
31fbbdbeeed59de66f9f3fef79edffef,2,94,p.tree.6.pred.122
31fbbdbeeed59de66f9f7fef79edffef,2,95,p.context.6.pred.79
31fbbdbeeed59de66f9fffef79edffef,2,96,p.context.6.pred.78
31fbbdbeeed59de67f9fffef79edffef,2,97,m.tree_has_parent.3.fold.65
31fbbdbeeef59de67f9fffef79edffef,2,98,m.tree_get_parent.4.unfold.40
31fbbdbeeef59de67f9fffef79efffef,2,99,p.subtreeHelper.6.pred.108
39fbbdbeeef59de67f9fffef79efffef,2,100,m.create_tree.3.fold.2
39fbbdbfeef59de67f9fffef79efffef,2,101,m.tree_add_right.3.fold.29
39fbbdbfeef59de67fbfffef79efffef,2,102,p.context.6.pred.72
39fbbdbfeef59dee7fbfffef79efffef,2,103,m.tree_has_left.1.pre.58
39fbbdbfeef79dee7fbfffef79efffef,2,104,m.tree_get_parent.0.assert.44
39fbbdffeef79dee7fbfffef79efffef,2,105,m.tree_add_right.2.post.23
39fbbdffeff79dee7fbfffef79efffef,2,106,m.tree_get_left.3.fold.37
39fbbdffeff79dee7fbfffef79efffff,2,107,p.tree.6.pred.121
39fbbdffeff79def7fbfffef79efffff,2,108,m.tree_has_left.3.fold.61
39fbbdffeff79fef7fbfffef79efffff,2,109,m.tree_get_right.3.fold.52
39fbfdffeff79fef7fbfffef79efffff,2,110,m.tree_add_left.4.unfold.15
39fbfdffeff7bfef7fbfffef79efffff,2,111,m.tree_get_right.2.post.48
