id,conjuncts_total,conjuncts_elim
736afe5cdb675b59c58a,4659,2558
737afe5cdb675b59c58a,4665,2563
737afe5cdb675b59c59a,4665,2562
737afe5cdb675b59cd9a,4857,2690
7b7afe5cdb675b59cd9a,4925,2728
7b7afe5cdf675b59cd9a,4924,2731
7b7afe5cdf675bd9cd9a,5126,2731
7b7afe5cdf675bdbcd9a,7430,3899
7b7afe5edf675bdbcd9a,7457,3899
7b7afe5fdf675bdbcd9a,7484,3899
7b7afe5fdf675bdbcdda,7534,3933
7b7afe5fdf675bdbcfda,7532,3931
7b7afe5fdf775bdbcfda,7532,3931
7b7afe5fff775bdbcfda,7544,3940
7b7afe5fff775fdbcfda,7961,3940
7b7afe5ffff75fdbcfda,7965,3942
7b7afe5ffff75fdbcfde,8073,3944
7b7afe5ffff75fdbefde,8233,4040
7b7afe5ffff7dfdbefde,8247,4048
7b7afe5ffff7dfdbefdf,8309,4083
7b7bfe5ffff7dfdbefdf,8331,4094
7b7bfe5ffff7dfdfefdf,14915,7158
7b7bfe7ffff7dfdfefdf,14981,7195
7b7ffe7ffff7dfdfefdf,14993,7203
7b7ffe7ffff7dfffefdf,15637,7557
7b7ffe7ffff7dfffefff,15739,7646
7b7ffe7fffffdfffefff,15805,7712
7b7ffe7fffffdfffffff,16381,8032
7b7fff7fffffdfffffff,16451,8065
7b7fffffffffdfffffff,16521,8130
7b7fffffffffffffffff,32613,16039
7bffffffffffffffffff,32613,16041
2000000000000000,1292,978
2040000000000000,1309,978
2040000000400000,1465,1028
102040000000400000,1468,1029
102040002000400000,1470,1031
102040002000402000,1494,1047
102040002000442000,1534,1063
102050002000442000,1534,1055
102050012000442000,1535,1056
20102050012000442000,1548,1062
201020500120004c2000,2788,1926
2010a0500120004c2000,2792,1930
2010a0500120014c2000,2893,1881
2010a0520120014c2000,2933,1878
2030a0520120014c2000,2944,1878
2030a0d20120014c2000,3014,1942
2030a0d20120034c2000,3164,1942
2030a0d20520034c2000,3168,1946
2030a0d20520034e2000,4880,3066
2030a0d20528034e2000,4897,3066
2030a0da0528034e2000,4965,3100
2031a0da0528034e2000,4969,3104
2031a0da0529034e2000,4976,3110
2031a0da0529034e2002,4995,3097
2031a0da1529034e2002,5001,3101
2831a0da1529034e2002,5021,3112
2831a0da1529434e2002,5025,3118
2831a0da152943ce2002,5355,3118
2831a0da152943ce2022,5403,3126
6831a0da152943ce2022,5449,3144
6831a2da152943ce2022,5589,3210
6835a2da152943ce2022,5601,3217
6835a2da152943ce2422,5601,3217
68b5a2da152943ce2422,5601,3217
68b5aada152943ce2422,5635,3237
68b5aada152943cea422,5843,3373
68b5aada153943cea422,5844,3373
68b5aada153943ceb422,5940,3437
68b5aada153943ceb4a2,6312,3517
68b5abda153943ceb4a2,6382,3549
68b5abda153947ceb4a2,6799,3549
68b5abda153947ceb4e2,6959,3645
6cb5abda153947ceb4e2,6964,3644
6cb5abda153947deb4e2,7288,3814
6cb5abda1d3947deb4e2,7294,3820
6cb5abfa1d3947deb4e2,7360,3857
6cb5abfa3d3947deb4e2,7372,3867
7cb5abfa3d3947deb4e2,7408,3887
7cbdabfa3d3947deb4e2,7414,3892
7cbdabfa3d3947deb4ea,7542,3923
7cbdabfa3d3967deb4ea,14832,7722
7cfdabfa3d3967deb4ea,14900,7763
7cfdabfa3d3967def4ea,16628,8627
7cfdabfa3d3967dff4ea,27348,14227
7cffabfa3d3967dff4ea,27352,14231
7cffabfa3d3b67dff4ea,27365,14246
7cffabfa3dbb67dff4ea,27369,14250
7cffebfa3dbb67dff4ea,27392,14258
7cffebfe3dbb67dff4ea,27542,14261
7cffebfebdbb67dff4ea,27548,14265
7effebfebdbb67dff4ea,27541,14263
7effebfebdbbe7dff4ea,27559,14271
7effebfebdbbe7dff4eb,27733,14330
7effebfebdbbe7dff5eb,27736,14332
7efffbfebdbbe7dff5eb,27807,14396
7efffbfefdbbe7dff5eb,27813,14465
7efffbfefdbbf7dff5eb,27819,14469
7efffbfffdbbf7dff5eb,27894,14471
7efffffffdbbf7dff5eb,27962,14511
7efffffffdbbf7dff5fb,27962,14479
7efffffffdbbf7dffdfb,28346,14991
7efffffffdbbf7fffdfb,29634,15699
7efffffffdbbf7fffdff,29975,15705
7ffffffffdbbf7fffdff,29977,15710
7fffffffffbbf7fffdff,29999,15715
7fffffffffbbfffffdff,32611,16037
7ffffffffffbfffffdff,32620,16042
7ffffffffffbffffffff,32617,16040
2000000,1309,937
800002000000,1184,890
800002100000,1284,956
800002100004,1286,956
840002100004,1292,960
842002100004,1294,962
842002900004,1400,962
1000842002900004,1413,968
1000842002900804,1445,1000
1000842003900804,1523,1032
10001000842003900804,1533,1042
10001000842803900804,1550,1058
10001000842803920804,2566,1634
10001000842803924804,2606,1650
10001400842803924804,2626,1668
10001400842c03924804,2628,1670
10001c00842c03924804,2648,1680
10003c00842c03924804,2694,1698
10003c0084ac03924804,2698,1702
10003c0086ac03924804,2707,1705
10003c0086ac03924805,2727,1725
10003c0086ac03934805,4927,3045
10003c0086ac83934805,4929,3047
10003c0086ac87934805,5346,3047
10003c0086bc87934805,5347,3047
10003c0086bc87b34805,5671,3241
10203c0086bc87b34805,5679,3238
10203d0086bc87b34805,5700,3245
10203d0086bc87b35805,5732,3277
10203d0086bc87b75805,5772,3285
10203d0086bc97b75805,5775,3287
10203d0086bc97b75825,5816,3288
18203d0086bc97b75825,5836,3300
18223d0086bc97b75825,5840,3304
18223d0087bc97b75825,5841,3305
18223d0087bc97b75c25,5841,3305
18223d0087bc97b77c25,5865,3329
18223d0087bc97b77c65,5947,3379
18223d00a7bc97b77c65,5961,3387
18223d00a7bc97b77c67,5981,3407
18223d00b7bc97b77c67,5985,3411
18223d80b7bc97b77c67,6023,3443
18223d80bfbc97b77c67,6037,3450
18227d80bfbc97b77c67,6054,3457
18227d80bfbcb7b77c67,11914,6810
18227f80bfbcb7b77c67,12054,6875
18227f80bfbcb7b77c6f,12312,6897
18227fc0bfbcb7b77c6f,12378,6931
38227fc0bfbcb7b77c6f,12417,6965
38227fc0bfbcb7bf7c6f,23793,13013
38227fc0bfbcb7ff7c6f,25737,13657
38227fc0bfbcbfff7c6f,28349,13979
38227fc0bfbcbfff7e6f,28346,13977
38327fc0bfbcbfff7e6f,28354,13981
38337fc0bfbcbfff7e6f,28376,13989
38337fc0bfbcffff7e6f,28378,13992
38737fc0bfbcffff7e6f,28414,14016
38737fc2bfbcffff7e6f,28491,14016
38737fc2bfbcffff7f6f,28525,14049
38f37fc2bfbcffff7f6f,28525,14049
78f37fc2bfbcffff7f6f,28603,14083
78f37fc2bfbdffff7f6f,28627,14096
78f37fc2bfbdffff7fef,29215,14226
78f37fc2bffdffff7fef,29224,14231
78f77fc2bffdffff7fef,29238,14241
78f77fc6bffdffff7fef,29392,14245
78f77fc6bffdffffffef,32256,15861
78f77fc6fffdffffffef,32264,15929
78f77fe6fffdffffffef,32394,15996
78f77fe7fffdffffffef,32471,15997
78ff7fe7fffdffffffef,32479,16001
78ff7ff7fffdffffffef,32479,15969
78ff7ffffffdffffffef,32596,16047
79ff7ffffffdffffffef,32597,16049
79ff7ffffffdffffffff,32597,16016
79ff7fffffffffffffff,32610,16033
79ffffffffffffffffff,32611,16038
7dffffffffffffffffff,32617,16039
800000000000000000,1256,962
800000000000000800,1288,994
804000000000000800,1294,1000
804080000000000800,1315,1015
804280000000000800,1391,1056
804280000000080800,1415,1064
40804280000000080800,1451,1080
40804280040000080800,1455,1084
40804280040000480800,1611,1134
408042800400004c0800,2907,2054
40804a800400004c0800,2925,2054
40804a801400004c0800,2929,2058
40804a811400004c0800,2969,2055
40804a811400004c0840,2969,2055
40804a831400004c0840,3012,2055
40804a831400204c0840,5914,4061
40804a831400204c0a40,5911,4058
40804a831401204c0a40,5917,4064
40804ac31401204c0a40,6047,4129
40804ac31401284c0a40,6769,4129
40804ad31401284c0a40,6769,4097
41804ad31401284c0a40,6770,4097
41804bd31401284c0a40,6904,4161
41804bd31441284c0a40,6907,4164
43804bd31441284c0a40,6909,4165
43804bd31441284c0ac0,6949,4167
43804bd31441384c0ac0,6955,4171
43804bd31441384c4ac0,7019,4203
43804fd31441384c4ac0,7087,4237
43805fd31441384c4ac0,7158,4301
43805fd31441384c4ec0,7159,4302
43805fd31451384c4ec0,7159,4302
43805fd31451784c4ec0,7163,4306
43805fd31451784ccec0,8059,4914
43805fd31459784ccec0,8189,5044
43805fd31c59784ccec0,8193,5048
43805fd71c59784ccec0,8343,5052
43a05fd71c59784ccec0,8352,5050
43a05fd79c59784ccec0,7846,4990
43a05fd79cd9784ccec0,7850,4992
43a05ff79cd9784ccec0,7980,5060
43a05ff79cd9784ccec4,8070,4975
43a05ff79cd9784dcec4,13862,8367
43a85ff79cd9784dcec4,13870,8373
43a85ff79dd9784dcec4,13871,8373
43a85ff79ddd784dcec4,13873,8375
43a85ff79ddd7c4dcec4,14867,8375
43a95ff79ddd7c4dcec4,14873,8375
43a95ff79ddf7c4dcec4,14886,8385
43a95ff79fdf7c4dcec4,14903,8389
43a95ff79fdf7c4dcfc4,15033,8389
53a95ff79fdf7c4dcfc4,15165,8457
53a95ff7dfdf7c4dcfc4,15173,8525
73a95ff7dfdf7c4dcfc4,15308,8653
73a97ff7dfdf7c4dcfc4,15450,8719
73a97fffdfdf7c4dcfc4,15582,8797
73a97fffdfdf7e4dcfc4,16170,8797
73ad7fffdfdf7e4dcfc4,16184,8806
77ad7fffdfdf7e4dcfc4,16190,8807
77ad7fffffdf7e4dcfc4,16204,8817
7fad7fffffdf7e4dcfc4,16336,8889
7fad7fffffdf7e6dcfc4,17112,9341
7fad7fffffdf7e7dcfc4,17888,9745
7fed7fffffdf7e7dcfc4,18020,9813
7fef7fffffdf7e7dcfc4,18024,9817
7fef7fffffff7e7dcfc4,18027,9821
7fef7fffffff7f7dcfc4,18615,9821
7fff7fffffff7f7dcfc4,18623,9826
7fff7fffffff7f7dcfc6,18786,9885
7fffffffffff7f7dcfc6,18783,9887
7fffffffffff7ffdcfc6,19571,9887
7fffffffffff7ffdcfc7,19749,9952
7fffffffffff7ffdcfcf,20311,10041
7ffffffffffffffdcfcf,20325,10049
7fffffffffffffffcfcf,30949,15073
7fffffffffffffffdfcf,31845,15585
7fffffffffffffffffcf,32165,15777
7fffffffffffffffffef,32619,16074
1000000000000,1280,959
3000000000000,1307,959
40003000000000000,1319,965
40003000000000100,1319,965
40203000000000100,1378,989
40203000000400100,1534,1039
440203000000400100,1554,1049
440213000000400100,1554,1041
440213000000400102,1554,1041
440213000000400302,1551,1038
440213004000400302,1553,1040
440213204000400302,1565,1046
40440213204000400302,1601,1062
40540213204000400302,1604,1063
40540213204004400302,1716,1038
40d40213204004400302,1716,1039
40d40213224004400302,1729,1048
40d4021322400c400302,1947,1073
44d4021322400c400302,1952,1072
44d4021322410c400302,1959,1078
44d4021322410c401302,1991,1110
44d4021722410c401302,2049,1112
44f4021722410c401302,2060,1112
44f4021722410c401312,2060,1111
44f4031722410c401312,2098,1127
44f4031762410c401312,2106,1179
44f4031762410c401392,2161,1189
44f4031762410c401792,2162,1190
44f4031762410c403792,2202,1190
44f4831762410c403792,2206,1196
44f4831762410c503792,2306,1270
44f4831762510c503792,2306,1270
44f4831762510c50379a,2326,1273
44f4831762510c50779a,2398,1321
44f4831762510c50779b,2420,1334
44f48317e2510c50779b,2428,1514
46f48317e2510c50779b,2430,1518
46f48317e2510c5077db,2464,1543
56f48317e2510c5077db,2484,1555
56f48317e2510c50f7db,3500,2035
56f48317ea510c50f7db,3518,2042
56fc8317ea510c50f7db,3524,2046
56fc8317ea510c51f7db,5084,2718
56fc8317ea590c51f7db,5150,2718
56fc8317ea594c51f7db,5156,2724
56fcc317ea594c51f7db,5174,2730
56fccb17ea594c51f7db,5184,2736
56fccb17ea594c55f7db,5224,2736
5efccb17ea594c55f7db,5292,2772
5efccb17ea596c55f7db,10282,5412
5efccb17ea59ec55f7db,10296,5420
5efccb17ea59ed55f7db,10596,5420
5efccb17ea5ded55f7db,10598,5422
5efccb17ea5ded5df7db,17734,9070
5efccb57ea5ded5df7db,17864,9137
5efccb57ea5ded7df7db,18640,9589
5efccf57ea5ded7df7db,18708,9627
5efccf57ea5fed7df7db,18721,9638
5efccf57ea5fed7dffdb,19105,10150
5efcdf57ea5fed7dffdb,19176,10216
5efcdf57eb5fed7dffdb,19177,10216
5efcdf5feb5fed7dffdb,19309,10283
5efcdf5febdfed7dffdb,19313,10285
5efddf5febdfed7dffdb,19331,10297
5ffddf5febdfed7dffdb,19333,10302
5ffddf5febdfed7fffdb,28997,15326
5ffddf5febdffd7fffdb,29003,15330
5fffdf5febdffd7fffdb,29007,15334
5fffdf5febdffdffffdb,30307,15334
5fffdf5febdfffffffdb,31279,15334
5fffdf5febdfffffffdf,31622,15338
7fffdf5febdfffffffdf,31757,15468
7fffdf5fefdfffffffdf,31752,15472
7fffdf7fefdfffffffdf,31882,15542
7fffdf7fefffffffffdf,31885,15546
7fffff7fefffffffffdf,32027,15612
7fffff7fefffffffffff,32481,15909
7fffff7fffffffffffff,32485,15913
200000000000,1268,968
10200000000000,1268,960
10200000100000,1368,1026
10200800100000,1385,1026
10200800100002,1385,1026
10200800100402,1385,1026
10200800100c02,1417,1074
10200800100e02,1415,1072
90200800100e02,1436,1087
40090200800100e02,1448,1093
40090200800300e02,1548,1175
40090208800300e02,1552,1179
40190208800300e02,1590,1203
4040190208800300e02,1595,1202
4040190208800340e02,1635,1218
4240190208800340e02,1643,1215
42401902088003c0e02,2955,2135
4a401902088003c0e02,2955,2135
44a401902088003c0e02,2991,2151
44a401902288003c0e02,3001,2161
44a411902288003c0e02,3022,2175
44a415902288003c0e02,3058,2197
44a41590a288003c0e02,2806,2099
44ac1590a288003c0e02,2812,2104
44ac1590a288013c0e02,2913,2087
44ad1590a288013c0e02,2919,2091
44ad1592a288013c0e02,2964,2091
44ad1592a28801bc0e02,3166,2091
44ad1592a28801bc0f02,3182,2091
44ad1593a28801bc0f02,3227,2091
44ad1593a28801bc0f22,3227,2091
44ad3593a28801bc0f22,3305,2125
44ad3593a28901bc0f22,3313,2131
44ad3593a28909bc0f22,3723,2308
44ad3593a28909bc8f22,3923,2428
45ad3593a28909bc8f22,3925,2432
45ad3593a28909bc8f62,3925,2432
45ad3593a28909bccf62,4325,2672
45ad3593a2c909bccf62,4330,2675
45ad3593a2cd09bccf62,4332,2677
45ad3593a2cd0dbccf62,4589,2741
45ad3593a2cd0dbcef62,4685,2869
45ad3593a2cd0dbeef62,7309,4005
45ad3593a2cd0dbeef6a,7493,4050
45ad3593a2cd0fbeef6a,7739,4050
45ad3d93a2cd0fbeef6a,7775,4070
45ad7d93a2cd0fbeef6a,7796,4078
45af7d93a2cd0fbeef6a,7806,4086
45af7d93a2cd8fbeef6a,7816,4092
45af7d93a2cd9fbeef6a,7819,4094
45af7d97a2cd9fbeef6a,7909,4098
45af7d97a2cd9fbeef6b,8003,4129
45af7d9fa2cd9fbeef6b,8071,4164
45af7d9fa6cd9fbeef6b,8079,4172
45af7d9fa7cd9fbeef6b,8080,4172
45bf7d9fa7cd9fbeef6b,8088,4176
45bf7d9fa7ed9fbeef6b,8091,4180
45bf7d9fa7ed9fbeefeb,8379,4231
45bf7d9fa7ed9fbeeffb,8379,4213
45bf7d9fa7ed9fbeefff,8479,4213
45bf7d9fa7ed9ffeefff,8971,4375
47bf7d9fa7ed9ffeefff,8973,4377
47bf7d9fa7ed9ffeffff,9549,4697
4fbf7d9fa7ed9ffeffff,9609,4730
4fbf7f9fa7ed9ffeffff,9749,4795
4fbf7fbfa7ed9ffeffff,9802,4834
5fbf7fbfa7ed9ffeffff,9870,4870
5fbf7fbfb7ed9ffeffff,9874,4874
5fbf7fbfb7ed9fffffff,16274,7914
5fbf7fbfb7eddfffffff,16280,7922
5fff7fbfb7eddfffffff,16348,7964
5fff7fbff7eddfffffff,16354,7999
5fff7ffff7eddfffffff,16420,8035
5fff7ffff7fddfffffff,16420,8035
5fff7ffff7ffdfffffff,16433,8051
5ffffffff7ffdfffffff,16434,8056
5ffffffff7ffffffffff,32462,15901
5fffffffffffffffffff,32484,15912
8000000,1449,962
8000000000008000000,1459,964
8000000000008000010,1459,964
8000000000008001010,1491,996
18000000000008001010,1511,1016
18000000040008001010,1515,1020
18100000040008001010,1518,1021
18100000040808001010,1535,1021
1810000004080c001010,1672,1021
1810000004080c005010,1704,1037
1810000004080d005010,1782,1037
1810000006080d005010,1788,1042
1810000006080d015010,3132,1810
1810000006080d015110,3132,1810
1810000007080d015110,3133,1810
1810000007080f015110,3283,1810
1810000047080f015110,3287,1826
1818000047080f015110,3293,1830
1818000047080f015310,3290,1827
1818000047080f015b10,3338,1891
1918000047080f015b10,3339,1894
191800004f080f015b10,3343,1898
191800004f090f015b10,3350,1904
191a00004f090f015b10,3354,1907
191a00104f090f015b10,3354,1899
191a00104f090f015b12,3367,1908
191a00104f090f055b12,3407,1924
191a00104f090f057b12,3431,1940
191a00104f290f057b12,3434,1943
1b1a00104f290f057b12,3436,1946
1b1a00104f290f077b12,5348,3002
1b1a00104f290f877b12,5678,3002
1b1a00104f290f877f12,5679,3003
1b1a80104f290f877f12,5683,3003
1b1aa0104f290f877f12,5719,3011
1b1aa0104f291f877f12,5722,3013
1b1ae0104f291f877f12,5733,3017
1b1ae0104f291f977f12,6057,3195
1b9ae0104f291f977f12,6057,3195
1b9ae0106f291f977f12,6071,3204
1b9ae010ef291f977f12,6079,3208
1b9ae010ef291f9f7f12,11575,6000
1bbae010ef291f9f7f12,11588,6001
1bbae018ef291f9f7f12,11656,6036
1bbae818ef291f9f7f12,11692,6059
1bbae818ef291f9f7f16,11840,6067
1bbae818ef291fdf7f16,12812,6389
1bbae818ef291fff7f16,13456,6743
1bbae818ef299fff7f16,13460,6747
1bbae818ef299fff7f36,13526,6755
1bbae818ff299fff7f36,13530,6759
1bfae818ff299fff7f36,13543,6776
5bfae818ff299fff7f36,13589,6792
7bfae818ff299fff7f36,13612,6810
7bfae818ff299fff7f37,13674,6837
7bfae818ff399fff7f37,13674,6837
7bfaea18ff399fff7f37,13781,6869
7bfafa18ff399fff7f37,13820,6901
7bfafa18ff799fff7f37,13823,6905
7bfafa18ff7b9fff7f37,13834,6920
7bfafa18ff7b9fff7f3f,14130,6951
7bfafa1aff7b9fff7f3f,14175,6951
7bfafa1aff7b9fff7fbf,14481,7019
7bfbfa1aff7b9fff7fbf,14503,7030
7bfbfa5aff7b9fff7fbf,14560,7062
7bfbfa5aff7bbfff7fbf,28772,13946
7bfbfa5bff7bbfff7fbf,28847,13946
7bfbfe5bff7bbfff7fbf,28915,13988
7bfbfe5bff7bffff7fbf,28921,13996
7bfffe5bff7bffff7fbf,28933,14006
7bfffe7bff7bffff7fbf,29063,14076
7bfffefbff7bffff7fbf,29197,14205
7bfffefbfffbffff7fbf,29201,14207
7bfffefbffffffff7fbf,29203,14209
7bfffefbffffffffffbf,31875,15681
7bfffefbffffffffffff,32329,15974
7bfffeffffffffffffff,32479,15976
